run_id,run_date,ticker,model_type,prediction_horizon,feature_set,train_period,val_period,directional_accuracy,auc_roc,brier_score,hypothetical_sharpe,max_drawdown,beats_baseline,notes
cf8c3ae3,2026-08-21T04:07:39,ASML.AS,Baseline_Momentum,21,all_6_families,3y,6m,0.6027,0.5,0.2674,0.0,0.0,True,walk-forward avg over 17 folds
7120747a,2026-08-21T04:07:40,ASML.AS,LogisticRegression,21,all_6_families,3y,6m,0.5308,0.5331,0.2926,0.0,0.0,True,walk-forward avg over 17 folds
32738b56,2026-08-21T04:07:49,ENB.DE,XGBoost,21,all_6_families,3y,6m,0.5154,0.6404,0.3656,0.0,0.0,False,walk-forward avg over 16 folds
a6cc8138,2026-08-21T04:07:49,EGI.DE,Baseline_Random,21,all_6_families,3y,6m,0.5,0.5009,0.2641,0.0,0.0,False,walk-forward avg over 16 folds
11f98af4,2026-08-21T04:07:49,EGI.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6081,0.5,0.2645,0.0,0.0,True,walk-forward avg over 16 folds
246addbd,2026-08-21T04:07:51,EGI.DE,LogisticRegression,21,all_6_families,3y,6m,0.5774,0.6267,0.2919,0.0,0.0,True,walk-forward avg over 16 folds
e8b5dfc3,2026-08-21T04:08:01,ASML.AS,RandomForest,21,all_6_families,3y,6m,0.5331,0.5833,0.2821,0.0,0.0,True,walk-forward avg over 17 folds
48a918cc,2026-08-21T04:08:09,EGI.DE,RandomForest,21,all_6_families,3y,6m,0.5704,0.6066,0.2496,0.0,0.0,True,walk-forward avg over 16 folds
b6f2ee84,2026-08-21T04:08:13,ASML.AS,XGBoost,21,all_6_families,3y,6m,0.5187,0.6323,0.3715,0.0,0.0,False,walk-forward avg over 17 folds
3ec46458,2026-08-21T04:08:13,NOV.DE,Baseline_Random,21,all_6_families,3y,6m,0.5223,0.4836,0.2672,0.0,0.0,True,walk-forward avg over 16 folds
5170bf94,2026-08-21T04:08:13,NOV.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6424,0.5,0.246,0.0,0.0,True,walk-forward avg over 16 folds
3ba50fd4,2026-08-21T04:08:15,NOV.DE,LogisticRegression,21,all_6_families,3y,6m,0.6022,0.5749,0.2632,0.0,0.0,True,walk-forward avg over 16 folds
b2d53a14,2026-08-21T04:08:23,EGI.DE,XGBoost,21,all_6_families,3y,6m,0.5694,0.622,0.3173,0.0,0.0,True,walk-forward avg over 16 folds
196a8576,2026-08-21T04:08:23,BLM.DE,Baseline_Random,21,all_6_families,3y,6m,0.4875,0.5029,0.2624,0.0,0.0,False,walk-forward avg over 7 folds
7649f4f1,2026-08-21T04:08:23,BLM.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5023,0.5,0.3217,0.0,0.0,False,walk-forward avg over 7 folds
f11da83d,2026-08-21T04:08:24,BLM.DE,LogisticRegression,21,all_6_families,3y,6m,0.5578,0.6296,0.2893,0.0,0.0,True,walk-forward avg over 7 folds
66616e43,2026-08-21T04:08:31,BLM.DE,RandomForest,21,all_6_families,3y,6m,0.5952,0.679,0.2412,0.0,0.0,True,walk-forward avg over 7 folds
e7ceaeb8,2026-08-21T04:08:33,NOV.DE,RandomForest,21,all_6_families,3y,6m,0.5997,0.6387,0.2462,0.0,0.0,True,walk-forward avg over 16 folds
07d4b914,2026-08-21T04:08:37,BLM.DE,XGBoost,21,all_6_families,3y,6m,0.6134,0.6385,0.2947,0.0,0.0,True,walk-forward avg over 7 folds
0f607067,2026-08-21T04:08:37,BEP,Baseline_Random,21,all_6_families,3y,6m,0.4821,0.5224,0.2611,0.0,0.0,False,walk-forward avg over 16 folds
fb877ff2,2026-08-21T04:08:37,BEP,Baseline_Momentum,21,all_6_families,3y,6m,0.5655,0.5,0.2875,0.0,0.0,True,walk-forward avg over 16 folds
2598be76,2026-08-21T04:08:39,BEP,LogisticRegression,21,all_6_families,3y,6m,0.5357,0.573,0.3069,0.0,0.0,True,walk-forward avg over 16 folds
ef482a67,2026-08-21T04:08:46,NOV.DE,XGBoost,21,all_6_families,3y,6m,0.5615,0.6404,0.3164,0.0,0.0,True,walk-forward avg over 16 folds
b1cb97af,2026-08-21T04:08:46,S92.DE,Baseline_Random,21,all_6_families,3y,6m,0.5099,0.4913,0.2631,0.0,0.0,False,walk-forward avg over 16 folds
b77549d9,2026-08-21T04:08:46,S92.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.496,0.5,0.325,0.0,0.0,False,walk-forward avg over 16 folds
f4fe06d8,2026-08-21T04:08:48,S92.DE,LogisticRegression,21,all_6_families,3y,6m,0.4459,0.4527,0.3404,0.0,0.0,False,walk-forward avg over 16 folds
ceea0020,2026-08-21T04:08:58,BEP,RandomForest,21,all_6_families,3y,6m,0.4856,0.5963,0.2797,0.0,0.0,False,walk-forward avg over 16 folds
43dad347,2026-08-21T04:09:07,S92.DE,RandomForest,21,all_6_families,3y,6m,0.4435,0.4972,0.2886,0.0,0.0,False,walk-forward avg over 16 folds
4caeae0a,2026-08-21T04:09:13,BEP,XGBoost,21,all_6_families,3y,6m,0.4916,0.6257,0.3815,0.0,0.0,False,walk-forward avg over 16 folds
0b444395,2026-08-21T04:09:14,RIO,Baseline_Random,21,all_6_families,3y,6m,0.502,0.5183,0.2609,0.0,0.0,False,walk-forward avg over 16 folds
7372c8b9,2026-08-21T04:09:14,RIO,Baseline_Momentum,21,all_6_families,3y,6m,0.5804,0.5,0.2795,0.0,0.0,True,walk-forward avg over 16 folds
9900ee14,2026-08-21T04:09:15,RIO,LogisticRegression,21,all_6_families,3y,6m,0.4901,0.5407,0.3016,0.0,0.0,False,walk-forward avg over 16 folds
96d6ec7d,2026-08-21T04:09:19,S92.DE,XGBoost,21,all_6_families,3y,6m,0.4439,0.5757,0.4137,0.0,0.0,False,walk-forward avg over 16 folds
c90c1b6e,2026-08-21T04:09:19,3V64.DE,Baseline_Random,21,all_6_families,3y,6m,0.5048,0.5099,0.262,0.0,0.0,False,walk-forward avg over 15 folds
2bf6cec3,2026-08-21T04:09:19,3V64.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5751,0.5,0.2823,0.0,0.0,True,walk-forward avg over 15 folds
2b98a2fa,2026-08-21T04:09:20,3V64.DE,LogisticRegression,21,all_6_families,3y,6m,0.5661,0.7369,0.3001,0.0,0.0,True,walk-forward avg over 15 folds
dcf59d5d,2026-08-21T04:09:34,RIO,RandomForest,21,all_6_families,3y,6m,0.5025,0.5531,0.2683,0.0,0.0,False,walk-forward avg over 16 folds
e523d503,2026-08-21T04:09:39,3V64.DE,RandomForest,21,all_6_families,3y,6m,0.5646,0.6402,0.2638,0.0,0.0,True,walk-forward avg over 15 folds
8ec74538,2026-08-21T04:09:49,RIO,XGBoost,21,all_6_families,3y,6m,0.4757,0.57,0.362,0.0,0.0,False,walk-forward avg over 16 folds
64e9dc22,2026-08-21T04:09:49,ERO,Baseline_Random,21,all_6_families,3y,6m,0.5119,0.4906,0.2678,0.0,0.0,False,walk-forward avg over 4 folds
f348b645,2026-08-21T04:09:49,ERO,Baseline_Momentum,21,all_6_families,3y,6m,0.5952,0.5,0.2715,0.0,0.0,True,walk-forward avg over 4 folds
98c1e875,2026-08-21T04:09:49,ERO,LogisticRegression,21,all_6_families,3y,6m,0.4385,0.5914,0.3456,0.0,0.0,False,walk-forward avg over 4 folds
bca533a1,2026-08-21T04:09:52,3V64.DE,XGBoost,21,all_6_families,3y,6m,0.5582,0.6101,0.3308,0.0,0.0,True,walk-forward avg over 15 folds
077c06ed,2026-08-21T04:09:52,CMC.DE,Baseline_Random,21,all_6_families,3y,6m,0.4964,0.5105,0.2623,0.0,0.0,False,walk-forward avg over 11 folds
66ba79d3,2026-08-21T04:09:52,CMC.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6472,0.5,0.2434,0.0,0.0,True,walk-forward avg over 11 folds
fd28ee42,2026-08-21T04:09:53,CMC.DE,LogisticRegression,21,all_6_families,3y,6m,0.6061,0.5735,0.2447,0.0,0.0,True,walk-forward avg over 11 folds
da4a8c68,2026-08-21T04:09:54,ERO,RandomForest,21,all_6_families,3y,6m,0.4345,0.5481,0.3087,0.0,0.0,False,walk-forward avg over 4 folds
46a806c2,2026-08-21T04:09:57,ERO,XGBoost,21,all_6_families,3y,6m,0.4405,0.5169,0.4335,0.0,0.0,False,walk-forward avg over 4 folds
83ce010d,2026-08-21T04:09:57,FCX,Baseline_Random,21,all_6_families,3y,6m,0.5005,0.5072,0.2618,0.0,0.0,False,walk-forward avg over 16 folds
e8c06ffe,2026-08-21T04:09:57,FCX,Baseline_Momentum,21,all_6_families,3y,6m,0.5303,0.5,0.3066,0.0,0.0,True,walk-forward avg over 16 folds
07fd3cf7,2026-08-21T04:09:59,FCX,LogisticRegression,21,all_6_families,3y,6m,0.5069,0.6245,0.3181,0.0,0.0,False,walk-forward avg over 16 folds
12f39653,2026-08-21T04:10:06,CMC.DE,RandomForest,21,all_6_families,3y,6m,0.5823,0.6272,0.2442,0.0,0.0,True,walk-forward avg over 11 folds
d370f013,2026-08-21T04:10:15,CMC.DE,XGBoost,21,all_6_families,3y,6m,0.5556,0.6387,0.2936,0.0,0.0,True,walk-forward avg over 11 folds
3d55f7b5,2026-08-21T04:10:15,NCB.DE,Baseline_Random,21,all_6_families,3y,6m,0.5113,0.5043,0.2636,0.0,0.0,False,walk-forward avg over 14 folds
14f873d9,2026-08-21T04:10:15,NCB.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6088,0.5,0.2641,0.0,0.0,True,walk-forward avg over 14 folds
07a7c815,2026-08-21T04:10:16,NCB.DE,LogisticRegression,21,all_6_families,3y,6m,0.5164,0.5558,0.3027,0.0,0.0,False,walk-forward avg over 14 folds
f22fcba5,2026-08-21T04:10:18,FCX,RandomForest,21,all_6_families,3y,6m,0.4965,0.6089,0.2703,0.0,0.0,False,walk-forward avg over 16 folds
c9f2de76,2026-08-21T04:10:30,FCX,XGBoost,21,all_6_families,3y,6m,0.4846,0.6131,0.3665,0.0,0.0,False,walk-forward avg over 16 folds
fff905b5,2026-08-21T04:10:30,ALB,Baseline_Random,21,all_6_families,3y,6m,0.4767,0.5179,0.2602,0.0,0.0,False,walk-forward avg over 16 folds
ac1371a4,2026-08-21T04:10:30,ALB,Baseline_Momentum,21,all_6_families,3y,6m,0.5283,0.5,0.3076,0.0,0.0,True,walk-forward avg over 16 folds
75d4eda1,2026-08-21T04:10:31,ALB,LogisticRegression,21,all_6_families,3y,6m,0.5223,0.5723,0.3071,0.0,0.0,True,walk-forward avg over 16 folds
8574dd7b,2026-08-21T04:10:32,NCB.DE,RandomForest,21,all_6_families,3y,6m,0.4966,0.5644,0.2889,0.0,0.0,False,walk-forward avg over 14 folds
96c59075,2026-08-21T04:10:42,NCB.DE,XGBoost,21,all_6_families,3y,6m,0.4904,0.5718,0.3897,0.0,0.0,False,walk-forward avg over 14 folds
4248e9be,2026-08-21T04:10:42,GOS.DE,Baseline_Random,21,all_6_families,3y,6m,0.5209,0.5039,0.2645,0.0,0.0,True,walk-forward avg over 11 folds
e89a2a30,2026-08-21T04:10:42,GOS.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.64,0.5,0.2473,0.0,0.0,True,walk-forward avg over 11 folds
76c0d791,2026-08-21T04:10:43,GOS.DE,LogisticRegression,21,all_6_families,3y,6m,0.5519,0.5366,0.285,0.0,0.0,True,walk-forward avg over 11 folds
f842eedb,2026-08-21T04:10:49,ALB,RandomForest,21,all_6_families,3y,6m,0.5451,0.649,0.2523,0.0,0.0,True,walk-forward avg over 16 folds
cfbd333f,2026-08-21T04:10:55,GOS.DE,RandomForest,21,all_6_families,3y,6m,0.5231,0.6193,0.2735,0.0,0.0,True,walk-forward avg over 11 folds
12aaa3ac,2026-08-21T04:11:02,ALB,XGBoost,21,all_6_families,3y,6m,0.5556,0.6131,0.3207,0.0,0.0,True,walk-forward avg over 16 folds
17031934,2026-08-21T04:11:02,MIN,Baseline_Random,21,all_6_families,3y,6m,0.4945,0.5217,0.2604,0.0,0.0,False,walk-forward avg over 16 folds
80b18e17,2026-08-21T04:11:02,MIN,Baseline_Momentum,21,all_6_families,3y,6m,0.5719,0.5,0.2841,0.0,0.0,True,walk-forward avg over 16 folds
8ccd954d,2026-08-21T04:11:03,MIN,LogisticRegression,21,all_6_families,3y,6m,0.5804,0.6276,0.2596,0.0,0.0,True,walk-forward avg over 16 folds
aaec02a3,2026-08-21T04:11:05,GOS.DE,XGBoost,21,all_6_families,3y,6m,0.5022,0.5807,0.362,0.0,0.0,False,walk-forward avg over 11 folds
a0cbef50,2026-08-21T04:11:05,BRYN.DE,Baseline_Random,21,all_6_families,3y,6m,0.5183,0.5011,0.2642,0.0,0.0,False,walk-forward avg over 13 folds
b1804ada,2026-08-21T04:11:05,BRYN.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6606,0.5,0.2362,0.0,0.0,True,walk-forward avg over 13 folds
a17f05ca,2026-08-21T04:11:06,BRYN.DE,LogisticRegression,21,all_6_families,3y,6m,0.6239,0.6406,0.2743,0.0,0.0,True,walk-forward avg over 13 folds
0717a200,2026-08-21T04:11:12,MIN,RandomForest,21,all_6_families,3y,6m,0.5714,0.5846,0.2475,0.0,0.0,True,walk-forward avg over 16 folds
0c731d0c,2026-08-21T04:11:12,BRYN.DE,RandomForest,21,all_6_families,3y,6m,0.5842,0.6422,0.2505,0.0,0.0,True,walk-forward avg over 13 folds
9cf9af0a,2026-08-21T04:11:17,BRYN.DE,XGBoost,21,all_6_families,3y,6m,0.5647,0.6539,0.3306,0.0,0.0,True,walk-forward avg over 13 folds
228bb5ec,2026-08-21T04:11:17,AXP.DE,Baseline_Random,21,all_6_families,3y,6m,0.496,0.5254,0.2592,0.0,0.0,False,walk-forward avg over 16 folds
fbf61aa4,2026-08-21T04:11:17,AXP.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6091,0.5,0.264,0.0,0.0,True,walk-forward avg over 16 folds
a35d5ae9,2026-08-21T04:11:18,MIN,XGBoost,21,all_6_families,3y,6m,0.5541,0.5842,0.3044,0.0,0.0,True,walk-forward avg over 16 folds
39bb8716,2026-08-21T04:11:18,AXP.DE,LogisticRegression,21,all_6_families,3y,6m,0.5918,0.565,0.2919,0.0,0.0,True,walk-forward avg over 16 folds
83b61c25,2026-08-21T04:11:18,C1E.DE,Baseline_Random,21,all_6_families,3y,6m,0.5104,0.4937,0.2642,0.0,0.0,False,walk-forward avg over 16 folds
4583dd1d,2026-08-21T04:11:18,C1E.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5243,0.5,0.3098,0.0,0.0,True,walk-forward avg over 16 folds
b70cb733,2026-08-21T04:11:19,C1E.DE,LogisticRegression,21,all_6_families,3y,6m,0.5863,0.5885,0.2721,0.0,0.0,True,walk-forward avg over 16 folds
12274d87,2026-08-21T04:11:28,AXP.DE,RandomForest,21,all_6_families,3y,6m,0.5109,0.5237,0.2884,0.0,0.0,False,walk-forward avg over 16 folds
6de0c8df,2026-08-21T04:11:29,C1E.DE,RandomForest,21,all_6_families,3y,6m,0.5188,0.5751,0.2684,0.0,0.0,False,walk-forward avg over 16 folds
cdd0e1e8,2026-08-21T04:11:34,AXP.DE,XGBoost,21,all_6_families,3y,6m,0.5501,0.5864,0.3477,0.0,0.0,True,walk-forward avg over 16 folds
026e9a26,2026-08-21T04:11:34,BLQA.DE,Baseline_Random,21,all_6_families,3y,6m,0.4916,0.5132,0.2609,0.0,0.0,False,walk-forward avg over 16 folds
3d8f7a90,2026-08-21T04:11:34,BLQA.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5938,0.5,0.2723,0.0,0.0,True,walk-forward avg over 16 folds
71e90a6e,2026-08-21T04:11:35,BLQA.DE,LogisticRegression,21,all_6_families,3y,6m,0.5744,0.5552,0.3034,0.0,0.0,True,walk-forward avg over 16 folds
dc8188bd,2026-08-21T04:11:36,C1E.DE,XGBoost,21,all_6_families,3y,6m,0.4831,0.5821,0.3593,0.0,0.0,False,walk-forward avg over 16 folds
5ffaa64b,2026-08-21T04:11:36,VO51.DE,Baseline_Random,21,all_6_families,3y,6m,0.4965,0.4975,0.2638,0.0,0.0,False,walk-forward avg over 16 folds
41b77788,2026-08-21T04:11:36,VO51.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5352,0.5,0.3039,0.0,0.0,True,walk-forward avg over 16 folds
69fc3ed6,2026-08-21T04:11:37,VO51.DE,LogisticRegression,21,all_6_families,3y,6m,0.4921,0.5541,0.3423,0.0,0.0,False,walk-forward avg over 16 folds
03d43f7d,2026-08-21T04:11:45,BLQA.DE,RandomForest,21,all_6_families,3y,6m,0.5213,0.5871,0.2739,0.0,0.0,True,walk-forward avg over 16 folds
590ad3f3,2026-08-21T04:11:47,VO51.DE,RandomForest,21,all_6_families,3y,6m,0.5025,0.579,0.2808,0.0,0.0,False,walk-forward avg over 16 folds
72f2c1a4,2026-08-21T04:11:53,BLQA.DE,XGBoost,21,all_6_families,3y,6m,0.4891,0.607,0.3666,0.0,0.0,False,walk-forward avg over 16 folds
f2d73a65,2026-08-21T04:11:53,KO,Baseline_Random,21,all_6_families,3y,6m,0.503,0.5078,0.263,0.0,0.0,False,walk-forward avg over 16 folds
dee33b2b,2026-08-21T04:11:53,KO,Baseline_Momentum,21,all_6_families,3y,6m,0.6121,0.5,0.2624,0.0,0.0,True,walk-forward avg over 16 folds
72d799f6,2026-08-21T04:11:54,KO,LogisticRegression,21,all_6_families,3y,6m,0.563,0.5905,0.298,0.0,0.0,True,walk-forward avg over 16 folds
1205245b,2026-08-21T04:11:54,VO51.DE,XGBoost,21,all_6_families,3y,6m,0.4965,0.6128,0.3561,0.0,0.0,False,walk-forward avg over 16 folds
ed6639bd,2026-08-21T04:11:55,U6Z.DE,Baseline_Random,21,all_6_families,3y,6m,0.4861,0.4994,0.2645,0.0,0.0,False,walk-forward avg over 4 folds
41a01846,2026-08-21T04:11:55,U6Z.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5774,0.5,0.2811,0.0,0.0,True,walk-forward avg over 4 folds
4a31de69,2026-08-21T04:11:55,U6Z.DE,LogisticRegression,21,all_6_families,3y,6m,0.5635,0.6481,0.2357,0.0,0.0,True,walk-forward avg over 4 folds
037af336,2026-08-21T04:11:57,U6Z.DE,RandomForest,21,all_6_families,3y,6m,0.621,0.6786,0.2555,0.0,0.0,True,walk-forward avg over 4 folds
19ee05fa,2026-08-21T04:11:58,U6Z.DE,XGBoost,21,all_6_families,3y,6m,0.6369,0.7208,0.2653,0.0,0.0,True,walk-forward avg over 4 folds
5ee65b87,2026-08-21T04:11:59,BA,Baseline_Random,21,all_6_families,3y,6m,0.496,0.532,0.2565,0.0,0.0,False,walk-forward avg over 16 folds
ef22cf71,2026-08-21T04:11:59,BA,Baseline_Momentum,21,all_6_families,3y,6m,0.4871,0.5,0.3299,0.0,0.0,False,walk-forward avg over 16 folds
a6f79b1b,2026-08-21T04:11:59,BA,LogisticRegression,21,all_6_families,3y,6m,0.5456,0.6038,0.3083,0.0,0.0,True,walk-forward avg over 16 folds
09ae282c,2026-08-21T04:12:03,KO,RandomForest,21,all_6_families,3y,6m,0.558,0.6415,0.2513,0.0,0.0,True,walk-forward avg over 16 folds
71f1662f,2026-08-21T04:12:10,BA,RandomForest,21,all_6_families,3y,6m,0.5476,0.6469,0.2673,0.0,0.0,True,walk-forward avg over 16 folds
a6af796d,2026-08-21T04:12:10,KO,XGBoost,21,all_6_families,3y,6m,0.5729,0.6458,0.3038,0.0,0.0,True,walk-forward avg over 16 folds
8ebd9b0c,2026-08-21T04:12:10,MCD,Baseline_Random,21,all_6_families,3y,6m,0.5025,0.5052,0.2629,0.0,0.0,False,walk-forward avg over 16 folds
65ef16ce,2026-08-21T04:12:10,MCD,Baseline_Momentum,21,all_6_families,3y,6m,0.5908,0.5,0.2739,0.0,0.0,True,walk-forward avg over 16 folds
f4713881,2026-08-21T04:12:11,MCD,LogisticRegression,21,all_6_families,3y,6m,0.5536,0.5372,0.2978,0.0,0.0,True,walk-forward avg over 16 folds
bed20bfb,2026-08-21T04:12:17,BA,XGBoost,21,all_6_families,3y,6m,0.5372,0.6124,0.3411,0.0,0.0,True,walk-forward avg over 16 folds
87c124a4,2026-08-21T04:12:18,CAT,Baseline_Random,21,all_6_families,3y,6m,0.5042,0.5278,0.2582,0.0,0.0,False,walk-forward avg over 15 folds
2d9c322a,2026-08-21T04:12:18,CAT,Baseline_Momentum,21,all_6_families,3y,6m,0.6071,0.5,0.265,0.0,0.0,True,walk-forward avg over 16 folds
0f430294,2026-08-21T04:12:18,CAT,LogisticRegression,21,all_6_families,3y,6m,0.5114,0.5743,0.3237,0.0,0.0,False,walk-forward avg over 16 folds
4786b065,2026-08-21T04:12:21,MCD,RandomForest,21,all_6_families,3y,6m,0.5154,0.6093,0.284,0.0,0.0,False,walk-forward avg over 16 folds
9a09926b,2026-08-21T04:12:26,MCD,XGBoost,21,all_6_families,3y,6m,0.5198,0.6244,0.3567,0.0,0.0,False,walk-forward avg over 16 folds
fc593656,2026-08-21T04:12:27,WMT,Baseline_Random,21,all_6_families,3y,6m,0.4936,0.4906,0.2655,0.0,0.0,False,walk-forward avg over 16 folds
7be5456d,2026-08-21T04:12:27,WMT,Baseline_Momentum,21,all_6_families,3y,6m,0.6265,0.5,0.2546,0.0,0.0,True,walk-forward avg over 16 folds
ba33d79d,2026-08-21T04:12:28,WMT,LogisticRegression,21,all_6_families,3y,6m,0.5536,0.5741,0.3013,0.0,0.0,True,walk-forward avg over 16 folds
158ed476,2026-08-21T04:12:29,CAT,RandomForest,21,all_6_families,3y,6m,0.5144,0.5957,0.2594,0.0,0.0,False,walk-forward avg over 16 folds
85219758,2026-08-21T04:12:36,CAT,XGBoost,21,all_6_families,3y,6m,0.4926,0.5838,0.3514,0.0,0.0,False,walk-forward avg over 16 folds
b7fad249,2026-08-21T04:12:36,LMT,Baseline_Random,21,all_6_families,3y,6m,0.5119,0.4807,0.2665,0.0,0.0,False,walk-forward avg over 16 folds
d7fcb7cf,2026-08-21T04:12:36,LMT,Baseline_Momentum,21,all_6_families,3y,6m,0.5536,0.5,0.294,0.0,0.0,True,walk-forward avg over 16 folds
09a3c53f,2026-08-21T04:12:37,LMT,LogisticRegression,21,all_6_families,3y,6m,0.4623,0.5466,0.3502,0.0,0.0,False,walk-forward avg over 16 folds
bd2aa03e,2026-08-21T04:12:40,WMT,RandomForest,21,all_6_families,3y,6m,0.5561,0.6217,0.2493,0.0,0.0,True,walk-forward avg over 16 folds
edb9cea7,2026-08-21T04:12:46,WMT,XGBoost,21,all_6_families,3y,6m,0.5476,0.6509,0.3211,0.0,0.0,True,walk-forward avg over 16 folds
70af6163,2026-08-21T04:12:46,HD,Baseline_Random,21,all_6_families,3y,6m,0.5149,0.5172,0.2603,0.0,0.0,False,walk-forward avg over 16 folds
79b9e0de,2026-08-21T04:12:46,HD,Baseline_Momentum,21,all_6_families,3y,6m,0.5774,0.5,0.2811,0.0,0.0,True,walk-forward avg over 16 folds
6d552636,2026-08-21T04:12:47,HD,LogisticRegression,21,all_6_families,3y,6m,0.5645,0.6499,0.2899,0.0,0.0,True,walk-forward avg over 16 folds
d1846b95,2026-08-21T04:12:49,LMT,RandomForest,21,all_6_families,3y,6m,0.5203,0.5641,0.2677,0.0,0.0,True,walk-forward avg over 16 folds
62095f5e,2026-08-21T04:12:56,LMT,XGBoost,21,all_6_families,3y,6m,0.5055,0.611,0.3524,0.0,0.0,False,walk-forward avg over 16 folds
9c154544,2026-08-21T04:12:56,RTX,Baseline_Random,21,all_6_families,3y,6m,0.494,0.5067,0.2622,0.0,0.0,False,walk-forward avg over 16 folds
a231690e,2026-08-21T04:12:56,RTX,Baseline_Momentum,21,all_6_families,3y,6m,0.6002,0.5,0.2688,0.0,0.0,True,walk-forward avg over 16 folds
69e37bd7,2026-08-21T04:12:57,RTX,LogisticRegression,21,all_6_families,3y,6m,0.5675,0.53,0.3046,0.0,0.0,True,walk-forward avg over 16 folds
6cd43d15,2026-08-21T04:12:59,HD,RandomForest,21,all_6_families,3y,6m,0.5312,0.612,0.2678,0.0,0.0,True,walk-forward avg over 16 folds
d2a22357,2026-08-21T04:13:08,HD,XGBoost,21,all_6_families,3y,6m,0.5456,0.6406,0.3328,0.0,0.0,True,walk-forward avg over 16 folds
4c8baa5a,2026-08-21T04:13:08,COST,Baseline_Random,21,all_6_families,3y,6m,0.5015,0.4965,0.2659,0.0,0.0,False,walk-forward avg over 16 folds
f2c7daf7,2026-08-21T04:13:08,COST,Baseline_Momentum,21,all_6_families,3y,6m,0.6414,0.5,0.2466,0.0,0.0,True,walk-forward avg over 16 folds
02438723,2026-08-21T04:13:09,COST,LogisticRegression,21,all_6_families,3y,6m,0.6081,0.6598,0.2757,0.0,0.0,True,walk-forward avg over 16 folds
dcfe1871,2026-08-21T04:13:10,RTX,RandomForest,21,all_6_families,3y,6m,0.5074,0.5702,0.273,0.0,0.0,False,walk-forward avg over 16 folds
df1808d9,2026-08-21T04:13:17,RTX,XGBoost,21,all_6_families,3y,6m,0.5293,0.6073,0.3388,0.0,0.0,True,walk-forward avg over 16 folds
b3a1da79,2026-08-21T04:13:17,GE,Baseline_Random,21,all_6_families,3y,6m,0.4931,0.5189,0.2601,0.0,0.0,False,walk-forward avg over 15 folds
52772522,2026-08-21T04:13:17,GE,Baseline_Momentum,21,all_6_families,3y,6m,0.5769,0.5,0.2814,0.0,0.0,True,walk-forward avg over 16 folds
03c89ea5,2026-08-21T04:13:18,GE,LogisticRegression,21,all_6_families,3y,6m,0.5565,0.5582,0.3102,0.0,0.0,True,walk-forward avg over 16 folds
bec9208a,2026-08-21T04:13:21,COST,RandomForest,21,all_6_families,3y,6m,0.6076,0.6491,0.2533,0.0,0.0,True,walk-forward avg over 16 folds
55d8ef7e,2026-08-21T04:13:30,COST,XGBoost,21,all_6_families,3y,6m,0.6007,0.6538,0.2978,0.0,0.0,True,walk-forward avg over 16 folds
433f6270,2026-08-21T04:13:31,NKE,Baseline_Random,21,all_6_families,3y,6m,0.5064,0.5021,0.2632,0.0,0.0,False,walk-forward avg over 16 folds
df10e445,2026-08-21T04:13:31,NKE,Baseline_Momentum,21,all_6_families,3y,6m,0.5402,0.5,0.3012,0.0,0.0,True,walk-forward avg over 16 folds
a711f9ac,2026-08-21T04:13:32,GE,RandomForest,21,all_6_families,3y,6m,0.5074,0.5473,0.2646,0.0,0.0,False,walk-forward avg over 16 folds
7d8f2ccf,2026-08-21T04:13:32,NKE,LogisticRegression,21,all_6_families,3y,6m,0.5456,0.5122,0.3062,0.0,0.0,True,walk-forward avg over 16 folds
9808ca9a,2026-08-21T04:13:41,GE,XGBoost,21,all_6_families,3y,6m,0.5407,0.5519,0.3337,0.0,0.0,True,walk-forward avg over 16 folds
ce4d7fa9,2026-08-21T04:13:41,HON,Baseline_Random,21,all_6_families,3y,6m,0.4866,0.4831,0.2657,0.0,0.0,False,walk-forward avg over 16 folds
2449fc61,2026-08-21T04:13:41,HON,Baseline_Momentum,21,all_6_families,3y,6m,0.5432,0.5,0.2996,0.0,0.0,True,walk-forward avg over 16 folds
a321a3ed,2026-08-21T04:13:41,HON,LogisticRegression,21,all_6_families,3y,6m,0.5565,0.6195,0.2958,0.0,0.0,True,walk-forward avg over 16 folds
31f06b54,2026-08-21T04:13:46,NKE,RandomForest,21,all_6_families,3y,6m,0.5223,0.5962,0.2703,0.0,0.0,True,walk-forward avg over 16 folds
dd69893b,2026-08-21T04:13:57,HON,RandomForest,21,all_6_families,3y,6m,0.4846,0.6232,0.2838,0.0,0.0,False,walk-forward avg over 16 folds
